order_id,customer_id,customer_name,product_name,category,quantity,unit_price,order_date,status
ZPT100734,CUST3068,Swati Kulkarni,Minute Maid Orange 1L,Juices,6,839.78,2023-03-05,Delivered
ZPT100735,CUST2782,Meera Thomas,Red Bull 250ml,Energy Drinks,3,193.3,2023-04-23,Delivered
ZPT100736,CUST2185,Neha Gupta,Quaker Oats 500g,Breakfast,9,519.51,2023-10-11,Processing
ZPT100737,CUST2918,Amit Sharma,Red Bull 250ml,Energy Drinks,3,144.82,2023-03-17,Pending
ZPT100738,CUST1341,Amit Sharma,Britannia Bread 400g,Bakery,2,497.77,2023-03-11,Processing
ZPT100739,CUST4641,Pooja Reddy,Too Yumm Multigrain 60g,Snacks,7,181.09,2024-03-09,Pending
ZPT100740,CUST4664,Swati Kulkarni,Tropicana Guava 1L,Juices,3,223.76,2023-05-13,Delivered
ZPT100741,CUST3045,Rajesh Sinha,Kellogg's Corn Flakes 250g,Breakfast,8,867.52,2023-10-09,Pending
ZPT100742,CUST2955,Gaurav Kapoor,Pilsbury Maida 1kg,Staples,9,130.79,2023-03-23,Processing
ZPT100743,CUST3784,Neha Gupta,Ariel Washing Powder 500g,Cleaning,7,66.27,2024-07-25,Delivered
ZPT100744,CUST1634,Sunita Rawat,Fortune Rice 5kg,Staples,10,942.13,2023-03-27,Pending
ZPT100745,CUST3943,Rohan Verma,Epigamia Greek Yogurt 90g,Dairy,1,391.24,2024-03-07,Delivered
ZPT100746,CUST1297,Aditi Choudhary,Sprite 750ml,Cold Drinks,8,137.48,2024-10-30,Cancelled
ZPT100747,CUST2210,Riya Desai,Tata Salt 1kg,Staples,2,491.16,2024-09-01,Delivered
ZPT100748,CUST3625,Pooja Reddy,Lay's Classic Chips 26g,Snacks,3,601.86,2024-04-22,Pending
ZPT100749,CUST2497,Neha Gupta,MTR Poha 500g,Breakfast,2,470.29,2023-11-23,Delivered
ZPT100750,CUST1920,Meera Thomas,Maggi Noodles 70g,Instant Food,4,979.9,2023-05-03,Returned
ZPT100751,CUST2000,Simran Kaur,Lays Cream Onion 26g,Snacks,7,215.05,2023-06-13,Processing
ZPT100752,CUST3810,Manish Tiwari,Haldiram Bhujia 200g,Snacks,10,811.53,2024-04-30,Cancelled
ZPT100753,CUST2673,Riya Desai,Coca-Cola 1.25L,Cold Drinks,2,20.82,2023-11-16,Pending
ZPT100754,CUST2347,Sanjay Das,Lays Cream Onion 26g,Snacks,2,170.92,2024-07-27,Delivered
ZPT100755,CUST4835,Manish Tiwari,Colgate Toothpaste 200g,Personal Care,1,644.57,2023-03-14,Cancelled
ZPT100756,CUST1876,Tarun Banerjee,Dettol Soap 75g,Personal Care,1,809.84,2024-12-21,Processing
ZPT100757,CUST1983,Kavya Nair,Good Day Cashew 87g,Biscuits,4,871.25,2024-04-26,Returned
ZPT100758,CUST2103,Preeti Trivedi,Tropicana Guava 1L,Juices,10,168.03,2024-11-09,Delivered
ZPT100759,CUST2163,Mohit Bhatt,Minute Maid Orange 1L,Juices,7,20.06,2023-06-01,Delivered
ZPT100760,CUST3809,Aditi Choudhary,Britannia Bread 400g,Bakery,8,94.51,2024-03-07,Cancelled
ZPT100761,CUST2698,Rohan Verma,Colgate Toothpaste 200g,Personal Care,6,548.95,2023-10-09,Returned
ZPT100762,CUST2286,Neha Gupta,Tata Salt 1kg,Staples,9,616.91,2023-04-12,Pending
ZPT100763,CUST4630,Aarav Shah,Minute Maid Orange 1L,Juices,4,863.3,2024-01-22,Processing
ZPT100764,CUST3743,Arjun Patel,Ariel Washing Powder 500g,Cleaning,2,342.41,2024-10-06,Delivered
ZPT100765,CUST4040,Pranav Jain,Good Day Cashew 87g,Biscuits,8,397.01,2023-05-11,Delivered
ZPT100766,CUST2984,Sunita Rawat,Good Day Cashew 87g,Biscuits,8,903.38,2023-04-11,Pending
ZPT100767,CUST4202,Meera Thomas,Colgate Toothpaste 200g,Personal Care,4,700.13,2024-09-19,Delivered
ZPT100768,CUST2734,Meera Thomas,Good Day Cashew 87g,Biscuits,8,909.51,2024-02-17,Cancelled
ZPT100769,CUST2123,Neha Gupta,Harpic Toilet Cleaner 500ml,Cleaning,7,819.66,2023-08-23,Returned
ZPT100770,CUST2680,Mohit Bhatt,Good Day Cashew 87g,Biscuits,7,234.03,2023-06-16,Returned
ZPT100771,CUST2034,Priya Mehta,Dettol Soap 75g,Personal Care,7,723.08,2024-05-31,Delivered
ZPT100772,CUST4666,Mohit Bhatt,Coca-Cola 1.25L,Cold Drinks,6,283.36,2024-02-06,Delivered
ZPT100773,CUST1098,Preeti Trivedi,Epigamia Greek Yogurt 90g,Dairy,9,869.75,2023-05-28,Delivered
ZPT100774,CUST3764,Priya Mehta,Fortune Sunflower Oil 1L,Oils,4,307.72,2024-11-17,Processing
ZPT100775,CUST1799,Riya Desai,Sprite 750ml,Cold Drinks,9,286.44,2023-03-21,Delivered
ZPT100776,CUST3392,Shreya Agarwal,Nescafe Classic 50g,Beverages,1,653.61,2023-10-17,Delivered
ZPT100777,CUST3028,Tarun Banerjee,Saffola Gold Oil 1L,Oils,2,257.29,2023-08-27,Delivered
ZPT100778,CUST4665,Sneha Iyer,Sprite 750ml,Cold Drinks,4,22.11,2024-08-01,Delivered
ZPT100779,CUST1819,Swati Kulkarni,Saffola Gold Oil 1L,Oils,6,471.05,2023-05-20,Delivered
ZPT100780,CUST2057,Anita Dubey,Tropicana Guava 1L,Juices,2,832.24,2023-04-27,Processing
ZPT100781,CUST3202,Neha Gupta,Epigamia Greek Yogurt 90g,Dairy,2,134.25,2024-08-28,Delivered
ZPT100782,CUST3744,Gaurav Kapoor,Hide & Seek Biscuits 100g,Biscuits,3,443.62,2024-04-17,Delivered
ZPT100783,CUST1571,Rahul Joshi,Lays Cream Onion 26g,Snacks,4,985.06,2024-05-05,Pending
ZPT100784,CUST3515,Neha Gupta,Hide & Seek Biscuits 100g,Biscuits,1,173.54,2024-07-22,Delivered
ZPT100785,CUST1773,Neha Gupta,Kellogg's Corn Flakes 250g,Breakfast,10,816.32,2024-07-08,Delivered
ZPT100786,CUST3613,Neha Gupta,Britannia Bread 400g,Bakery,1,994.54,2023-03-17,Processing
ZPT100787,CUST4875,Rahul Joshi,Surf Excel 1kg,Cleaning,9,247.61,2023-07-08,Delivered
ZPT100788,CUST2320,Aditi Choudhary,Parle-G Biscuits 100g,Biscuits,2,756.31,2023-06-17,Processing
ZPT100789,CUST2947,Anjali Menon,Lays Cream Onion 26g,Snacks,3,285.98,2024-09-04,Returned
ZPT100790,CUST4008,Kavya Nair,Amul Milk 1L,Dairy,8,420.25,2023-02-26,Returned
ZPT100791,CUST3240,Deepak Mishra,Saffola Gold Oil 1L,Oils,7,560.42,2024-11-20,Cancelled
ZPT100792,CUST2901,Priya Mehta,Harpic Toilet Cleaner 500ml,Cleaning,4,401.9,2023-02-15,Delivered
ZPT100793,CUST4571,Harsh Malhotra,Surf Excel 1kg,Cleaning,6,220.41,2024-04-03,Delivered
ZPT100794,CUST2349,Tarun Banerjee,Bournvita 500g,Beverages,7,266.74,2024-01-06,Cancelled
ZPT100795,CUST4463,Rajesh Sinha,Kellogg's Corn Flakes 250g,Breakfast,6,811.12,2023-07-25,Delivered
ZPT100796,CUST4239,Bhavna Yadav,Kellogg's Corn Flakes 250g,Breakfast,4,626.16,2023-06-24,Returned
ZPT100797,CUST4000,Sanjay Das,Ariel Washing Powder 500g,Cleaning,7,403.65,2024-04-04,Cancelled
ZPT100798,CUST3176,Suresh Rao,MTR Poha 500g,Breakfast,5,10.23,2024-02-21,Returned
ZPT100799,CUST1633,Vijay Kumar,Tropicana Guava 1L,Juices,6,343.19,2023-04-17,Returned
ZPT100800,CUST1943,Harsh Malhotra,Hide & Seek Biscuits 100g,Biscuits,6,235.94,2023-01-26,Delivered
ZPT100801,CUST3199,Anjali Menon,Quaker Oats 500g,Breakfast,4,628.89,2024-04-13,Delivered
ZPT100802,CUST1080,Deepak Mishra,Pilsbury Maida 1kg,Staples,2,549.14,2024-04-01,Processing
ZPT100803,CUST4954,Rohan Verma,Hide & Seek Biscuits 100g,Biscuits,7,207.74,2023-04-07,Delivered
ZPT100804,CUST2079,Meera Thomas,Maggi Noodles 70g,Instant Food,4,555.55,2024-09-14,Delivered
ZPT100805,CUST4249,Simran Kaur,Tata Salt 1kg,Staples,10,282.89,2024-01-05,Processing
ZPT100806,CUST3964,Sneha Iyer,Tropicana Guava 1L,Juices,5,399.05,2024-08-08,Pending
ZPT100807,CUST1380,Kiran Nair,MTR Poha 500g,Breakfast,5,316.81,2023-06-12,Returned
ZPT100808,CUST4417,Divya Pillai,Amul Butter 500g,Dairy,7,379.11,2024-09-02,Pending
ZPT100809,CUST1617,Ananya Singh,Fortune Rice 5kg,Staples,1,574.42,2024-02-22,Delivered
ZPT100810,CUST3522,Vijay Kumar,Lay's Classic Chips 26g,Snacks,4,356.69,2024-12-08,Processing
ZPT100811,CUST2643,Sunita Rawat,Sprite 750ml,Cold Drinks,9,852.49,2023-10-21,Delivered
ZPT100812,CUST4017,Mohit Bhatt,Coca-Cola 1.25L,Cold Drinks,7,300.36,2023-08-24,Delivered
ZPT100813,CUST4038,Anjali Menon,Mother Dairy Curd 400g,Dairy,9,120.54,2023-05-16,Cancelled
ZPT100814,CUST2735,Divya Pillai,Parle-G Biscuits 100g,Biscuits,9,667.88,2024-10-14,Pending
ZPT100815,CUST1067,Arjun Patel,Dettol Soap 75g,Personal Care,7,121.83,2023-06-30,Delivered
ZPT100816,CUST4706,Arjun Patel,Amul Butter 500g,Dairy,8,599.11,2023-03-04,Pending
ZPT100817,CUST3539,Priya Mehta,Lays Cream Onion 26g,Snacks,9,417.42,2024-09-29,Delivered
ZPT100818,CUST1599,Simran Kaur,Harpic Toilet Cleaner 500ml,Cleaning,9,52.42,2023-01-14,Delivered
ZPT100819,CUST3094,Manish Tiwari,MTR Poha 500g,Breakfast,8,768.05,2024-07-15,Delivered
ZPT100820,CUST3151,Aarav Shah,Ariel Washing Powder 500g,Cleaning,7,355.88,2024-09-04,Delivered
ZPT100821,CUST4154,Anjali Menon,Red Bull 250ml,Energy Drinks,6,435.19,2024-04-09,Processing
ZPT100822,CUST3187,Bhavna Yadav,Quaker Oats 500g,Breakfast,9,604.43,2023-09-11,Cancelled
ZPT100823,CUST3099,Priya Mehta,MTR Poha 500g,Breakfast,6,40.0,2023-08-22,Returned
ZPT100824,CUST2192,Anita Dubey,Paper Boat Aam Panna 250ml,Juices,9,959.89,2023-11-06,Delivered
ZPT100825,CUST3363,Shreya Agarwal,Colgate Toothpaste 200g,Personal Care,3,79.89,2024-11-13,Delivered
ZPT100826,CUST1860,Preeti Trivedi,Coca-Cola 1.25L,Cold Drinks,5,513.34,2024-01-26,Delivered
ZPT100827,CUST1297,Priya Mehta,Dettol Soap 75g,Personal Care,9,867.58,2023-06-01,Delivered
ZPT100828,CUST4462,Pooja Reddy,Good Day Cashew 87g,Biscuits,8,319.94,2023-03-31,Processing
ZPT100829,CUST2816,Pranav Jain,Lays Cream Onion 26g,Snacks,5,991.65,2023-11-29,Delivered
ZPT100830,CUST4422,Swati Kulkarni,Too Yumm Multigrain 60g,Snacks,2,652.18,2024-09-07,Pending
ZPT100831,CUST4424,Farhan Qureshi,Real Fruit Juice 1L,Juices,8,411.89,2024-02-19,Processing
ZPT100832,CUST2667,Tarun Banerjee,Aashirvaad Atta 5kg,Staples,8,150.29,2024-05-15,Delivered
ZPT100833,CUST4485,Anjali Menon,Real Fruit Juice 1L,Juices,4,794.69,2023-05-15,Pending
ZPT100834,CUST2644,Anjali Menon,Coca-Cola 1.25L,Cold Drinks,1,379.74,2024-09-19,Pending
ZPT100835,CUST2557,Pranav Jain,Dove Shampoo 180ml,Personal Care,7,912.66,2024-11-29,Returned
ZPT100836,CUST2497,Priya Mehta,Pilsbury Maida 1kg,Staples,7,602.91,2024-01-17,Cancelled
ZPT100837,CUST1456,Tarun Banerjee,Parle-G Biscuits 100g,Biscuits,2,420.31,2024-02-13,Delivered
ZPT100838,CUST4274,Pooja Reddy,Minute Maid Orange 1L,Juices,6,486.33,2024-10-11,Processing
ZPT100839,CUST1155,Meera Thomas,Bournvita 500g,Beverages,8,201.67,2024-08-15,Pending
ZPT100840,CUST4402,Sneha Iyer,Saffola Gold Oil 1L,Oils,8,545.52,2023-01-16,Delivered
ZPT100841,CUST1128,Amit Sharma,Real Fruit Juice 1L,Juices,5,274.41,2024-08-28,Delivered
ZPT100842,CUST4011,Pranav Jain,India Gate Basmati 1kg,Staples,10,163.36,2023-06-30,Delivered
ZPT100843,CUST2680,Bhavna Yadav,Amul Butter 500g,Dairy,5,607.44,2023-06-11,Delivered
ZPT100844,CUST3742,Priya Mehta,Tata Salt 1kg,Staples,9,510.65,2023-01-16,Delivered
ZPT100845,CUST1530,Swati Kulkarni,Vim Dishwash Bar 200g,Cleaning,6,252.24,2024-02-17,Returned
ZPT100846,CUST3295,Kiran Nair,MTR Poha 500g,Breakfast,5,49.57,2023-06-13,Returned
ZPT100847,CUST2907,Divya Pillai,Hide & Seek Biscuits 100g,Biscuits,8,213.37,2024-03-10,Cancelled
ZPT100848,CUST4724,Nikhil Chopra,MTR Poha 500g,Breakfast,7,560.48,2024-03-12,Delivered
ZPT100849,CUST3385,Lakshmi Bose,India Gate Basmati 1kg,Staples,7,204.54,2023-09-14,Delivered
ZPT100850,CUST1400,Mohit Bhatt,Amul Milk 1L,Dairy,2,413.51,2023-04-27,Delivered
ZPT100851,CUST3487,Nikhil Chopra,Dove Shampoo 180ml,Personal Care,5,802.78,2024-10-31,Returned
ZPT100852,CUST1781,Preeti Trivedi,Too Yumm Multigrain 60g,Snacks,8,143.68,2024-05-19,Delivered
ZPT100853,CUST3677,Riya Desai,Amul Milk 1L,Dairy,3,529.31,2024-06-09,Delivered
ZPT100854,CUST3963,Anjali Menon,Hide & Seek Biscuits 100g,Biscuits,9,824.76,2024-09-19,Pending
ZPT100855,CUST3122,Preeti Trivedi,Surf Excel 1kg,Cleaning,7,759.49,2024-10-06,Delivered
ZPT100856,CUST1107,Neha Gupta,Aashirvaad Atta 5kg,Staples,5,173.42,2024-11-13,Delivered
ZPT100857,CUST3807,Pooja Reddy,Amul Milk 1L,Dairy,4,317.84,2023-10-19,Processing
ZPT100858,CUST4549,Preeti Trivedi,Lays Cream Onion 26g,Snacks,10,793.32,2024-11-26,Pending
ZPT100859,CUST1752,Gaurav Kapoor,Lay's Classic Chips 26g,Snacks,4,910.84,2023-06-23,Cancelled
ZPT100860,CUST1943,Pooja Reddy,Vim Dishwash Bar 200g,Cleaning,5,15.66,2024-04-17,Delivered
ZPT100861,CUST2912,Varun Saxena,Harpic Toilet Cleaner 500ml,Cleaning,9,206.93,2024-07-18,Returned
ZPT100862,CUST1729,Aditi Choudhary,Vim Dishwash Bar 200g,Cleaning,6,637.62,2023-04-17,Delivered
ZPT100863,CUST3739,Neha Gupta,Amul Milk 1L,Dairy,10,677.03,2023-03-05,Processing
ZPT100864,CUST4047,Mohit Bhatt,Colgate Toothpaste 200g,Personal Care,7,629.12,2024-03-20,Delivered
ZPT100865,CUST4025,Harsh Malhotra,Amul Butter 500g,Dairy,1,388.66,2024-08-28,Processing
ZPT100866,CUST1192,Kiran Nair,Dettol Soap 75g,Personal Care,3,90.46,2023-01-10,Delivered
ZPT100867,CUST3585,Gaurav Kapoor,Kellogg's Corn Flakes 250g,Breakfast,1,587.5,2024-09-17,Cancelled
ZPT100868,CUST2281,Deepak Mishra,Dettol Soap 75g,Personal Care,10,548.08,2023-11-23,Cancelled
ZPT100869,CUST3371,Divya Pillai,Amul Butter 500g,Dairy,3,374.09,2023-05-14,Delivered
ZPT100870,CUST2535,Varun Saxena,Hide & Seek Biscuits 100g,Biscuits,7,51.82,2023-05-12,Processing
ZPT100871,CUST1935,Gaurav Kapoor,Fortune Sunflower Oil 1L,Oils,8,689.85,2024-06-04,Pending
ZPT100872,CUST2728,Amit Sharma,Minute Maid Orange 1L,Juices,10,118.07,2024-12-26,Cancelled
ZPT100873,CUST3336,Lakshmi Bose,Parle-G Biscuits 100g,Biscuits,8,807.84,2024-10-23,Returned
ZPT100874,CUST3756,Ananya Singh,Nescafe Classic 50g,Beverages,1,912.58,2023-11-27,Processing
ZPT100875,CUST3496,Neha Gupta,Harpic Toilet Cleaner 500ml,Cleaning,10,250.1,2023-07-30,Delivered
ZPT100876,CUST3892,Anjali Menon,Nescafe Classic 50g,Beverages,3,756.05,2024-04-19,Delivered
ZPT100877,CUST4460,Aarav Shah,Lay's Classic Chips 26g,Snacks,10,882.13,2023-11-08,Processing
ZPT100878,CUST1685,Sunita Rawat,Fortune Rice 5kg,Staples,9,243.82,2023-05-16,Delivered
ZPT100879,CUST4823,Amit Sharma,Vim Dishwash Bar 200g,Cleaning,3,616.83,2024-11-14,Processing
ZPT100880,CUST4056,Anjali Menon,Dove Shampoo 180ml,Personal Care,3,930.45,2023-12-23,Delivered
ZPT100881,CUST2322,Manish Tiwari,Fortune Sunflower Oil 1L,Oils,3,598.85,2023-11-05,Returned
ZPT100882,CUST4256,Suresh Rao,Tropicana Guava 1L,Juices,10,431.36,2023-10-14,Processing
ZPT100883,CUST2430,Pranav Jain,Epigamia Greek Yogurt 90g,Dairy,8,733.5,2024-12-19,Delivered
ZPT100884,CUST2899,Amit Sharma,Sunfeast Dark Fantasy 75g,Biscuits,2,718.96,2024-07-05,Returned
ZPT100885,CUST4037,Anjali Menon,Dove Shampoo 180ml,Personal Care,7,684.04,2023-08-02,Delivered
ZPT100886,CUST3786,Harsh Malhotra,Bournvita 500g,Beverages,7,73.14,2024-07-03,Cancelled
ZPT100887,CUST3575,Aarav Shah,Minute Maid Orange 1L,Juices,10,147.39,2023-05-25,Delivered
ZPT100888,CUST4531,Nikhil Chopra,Too Yumm Multigrain 60g,Snacks,1,107.19,2023-12-31,Pending
ZPT100889,CUST4187,Neha Gupta,Tata Salt 1kg,Staples,10,386.39,2023-01-31,Cancelled
ZPT100890,CUST4127,Gaurav Kapoor,Britannia Bread 400g,Bakery,8,203.85,2023-04-18,Processing
ZPT100891,CUST3551,Rajesh Sinha,Dettol Soap 75g,Personal Care,5,209.35,2024-11-08,Delivered
ZPT100892,CUST1068,Kiran Nair,Quaker Oats 500g,Breakfast,1,734.84,2024-03-03,Cancelled
ZPT100893,CUST2675,Varun Saxena,Sunfeast Dark Fantasy 75g,Biscuits,8,540.01,2024-01-09,Returned
ZPT100894,CUST2194,Suresh Rao,Surf Excel 1kg,Cleaning,6,828.29,2024-02-11,Returned
ZPT100895,CUST3885,Kiran Nair,MTR Poha 500g,Breakfast,10,922.4,2024-05-14,Delivered
ZPT100896,CUST2488,Arjun Patel,Kellogg's Corn Flakes 250g,Breakfast,9,495.63,2023-01-07,Delivered
ZPT100897,CUST2894,Swati Kulkarni,Good Day Cashew 87g,Biscuits,8,919.61,2024-04-12,Pending
ZPT100898,CUST1481,Varun Saxena,Hide & Seek Biscuits 100g,Biscuits,5,489.7,2023-09-14,Delivered
ZPT100899,CUST3937,Riya Desai,Surf Excel 1kg,Cleaning,1,992.17,2023-08-24,Delivered
ZPT100900,CUST3675,Arjun Patel,Mother Dairy Curd 400g,Dairy,2,79.92,2024-05-10,Delivered
ZPT100901,CUST1978,Preeti Trivedi,Bournvita 500g,Beverages,1,252.96,2023-11-11,Cancelled
ZPT100902,CUST2673,Rahul Joshi,Dove Shampoo 180ml,Personal Care,8,261.3,2023-04-16,Returned
ZPT100903,CUST2259,Gaurav Kapoor,Fortune Rice 5kg,Staples,7,102.14,2024-09-19,Pending
ZPT100904,CUST2821,Neha Gupta,Epigamia Greek Yogurt 90g,Dairy,9,688.5,2023-05-25,Delivered
ZPT100905,CUST1802,Simran Kaur,Haldiram Bhujia 200g,Snacks,9,214.45,2023-03-05,Delivered
ZPT100906,CUST3857,Anjali Menon,Colgate Toothpaste 200g,Personal Care,6,439.82,2023-08-16,Processing
ZPT100907,CUST2264,Pranav Jain,Lay's Classic Chips 26g,Snacks,4,577.67,2023-04-10,Delivered
ZPT100908,CUST3242,Bhavna Yadav,Epigamia Greek Yogurt 90g,Dairy,1,485.21,2024-02-22,Processing
ZPT100909,CUST3546,Kiran Nair,Tata Salt 1kg,Staples,2,877.26,2023-03-03,Delivered
ZPT100910,CUST4223,Lakshmi Bose,Aashirvaad Atta 5kg,Staples,3,60.55,2024-02-18,Delivered
ZPT100911,CUST3436,Aditi Choudhary,Amul Milk 1L,Dairy,10,264.59,2023-05-09,Processing
ZPT100912,CUST1156,Farhan Qureshi,Quaker Oats 500g,Breakfast,4,40.28,2024-11-26,Pending
ZPT100913,CUST2106,Gaurav Kapoor,Paper Boat Aam Panna 250ml,Juices,6,133.08,2023-07-23,Delivered
ZPT100914,CUST1377,Priya Mehta,Bournvita 500g,Beverages,9,977.32,2024-12-26,Pending
ZPT100915,CUST4544,Lakshmi Bose,Pilsbury Maida 1kg,Staples,3,323.7,2024-08-08,Delivered
ZPT100916,CUST1475,Kiran Nair,Dettol Soap 75g,Personal Care,7,108.16,2023-08-13,Delivered
ZPT100917,CUST2545,Arjun Patel,India Gate Basmati 1kg,Staples,8,293.23,2023-09-27,Cancelled
ZPT100918,CUST3958,Deepak Mishra,Epigamia Greek Yogurt 90g,Dairy,3,151.11,2023-09-27,Delivered
ZPT100919,CUST3084,Vijay Kumar,Pilsbury Maida 1kg,Staples,5,700.26,2023-03-03,Delivered
ZPT100920,CUST3408,Riya Desai,Hide & Seek Biscuits 100g,Biscuits,3,48.41,2023-08-02,Pending
ZPT100921,CUST4544,Swati Kulkarni,MTR Poha 500g,Breakfast,3,708.85,2023-07-10,Delivered
ZPT100922,CUST4504,Simran Kaur,Nescafe Classic 50g,Beverages,2,954.92,2023-10-13,Delivered
ZPT100923,CUST2321,Riya Desai,Parle-G Biscuits 100g,Biscuits,6,79.28,2024-12-15,Pending
ZPT100924,CUST3439,Rohan Verma,Parle-G Biscuits 100g,Biscuits,2,383.64,2023-10-28,Delivered
ZPT100925,CUST4386,Kiran Nair,Mother Dairy Curd 400g,Dairy,1,413.21,2024-07-19,Cancelled
ZPT100926,CUST1960,Swati Kulkarni,Nescafe Classic 50g,Beverages,2,174.0,2023-05-20,Processing
ZPT100927,CUST3474,Pooja Reddy,Lay's Classic Chips 26g,Snacks,1,189.41,2023-10-31,Delivered
ZPT100928,CUST3334,Neha Gupta,Red Bull 250ml,Energy Drinks,5,33.65,2024-06-04,Cancelled
ZPT100929,CUST3068,Neha Gupta,Lays Cream Onion 26g,Snacks,9,475.08,2023-05-02,Delivered
ZPT100930,CUST4641,Sneha Iyer,MTR Poha 500g,Breakfast,8,36.38,2023-11-13,Processing
ZPT100931,CUST1694,Shreya Agarwal,Vim Dishwash Bar 200g,Cleaning,6,18.68,2023-11-20,Delivered
ZPT100932,CUST4786,Kiran Nair,Bournvita 500g,Beverages,4,131.05,2023-06-01,Delivered
ZPT100933,CUST3625,Bhavna Yadav,Coca-Cola 1.25L,Cold Drinks,7,833.98,2023-10-13,Delivered
ZPT100934,CUST2017,Farhan Qureshi,Bournvita 500g,Beverages,8,121.61,2023-02-06,Pending
ZPT100935,CUST1261,Nisha Pandey,MTR Poha 500g,Breakfast,6,852.93,2023-09-13,Delivered
ZPT100936,CUST1508,Neha Gupta,Sprite 750ml,Cold Drinks,8,686.33,2023-07-04,Pending
ZPT100937,CUST1560,Meera Thomas,Britannia Bread 400g,Bakery,1,213.34,2024-09-27,Cancelled
ZPT100938,CUST2645,Nikhil Chopra,Minute Maid Orange 1L,Juices,1,587.24,2024-10-09,Pending
ZPT100939,CUST4096,Deepak Mishra,Bournvita 500g,Beverages,5,594.67,2023-04-28,Delivered
ZPT100940,CUST2762,Meera Thomas,Dettol Soap 75g,Personal Care,1,947.15,2024-05-10,Delivered
ZPT100941,CUST4395,Aarav Shah,Mother Dairy Curd 400g,Dairy,6,38.76,2024-04-10,Processing
ZPT100942,CUST2446,Vijay Kumar,Real Fruit Juice 1L,Juices,7,628.71,2024-02-05,Processing
ZPT100943,CUST2494,Anjali Menon,Minute Maid Orange 1L,Juices,10,594.48,2023-04-20,Processing
ZPT100944,CUST1464,Aarav Shah,Bournvita 500g,Beverages,6,98.89,2024-06-29,Delivered
ZPT100945,CUST3349,Pooja Reddy,Real Fruit Juice 1L,Juices,1,743.76,2024-03-21,Returned
ZPT100946,CUST4802,Vijay Kumar,Hide & Seek Biscuits 100g,Biscuits,7,60.28,2023-10-01,Delivered
ZPT100947,CUST4739,Farhan Qureshi,Surf Excel 1kg,Cleaning,3,242.37,2024-03-14,Processing
ZPT100948,CUST4804,Amit Sharma,Ariel Washing Powder 500g,Cleaning,5,723.31,2023-04-18,Returned
ZPT100949,CUST2446,Kiran Nair,Red Bull 250ml,Energy Drinks,9,951.06,2023-01-29,Delivered
ZPT100950,CUST3701,Nisha Pandey,Vim Dishwash Bar 200g,Cleaning,6,846.71,2024-12-25,Pending
ZPT100951,CUST3182,Deepak Mishra,Sprite 750ml,Cold Drinks,9,195.75,2024-06-19,Delivered
ZPT100952,CUST4116,Ananya Singh,Epigamia Greek Yogurt 90g,Dairy,10,915.83,2024-05-19,Delivered
ZPT100953,CUST3144,Priya Mehta,Colgate Toothpaste 200g,Personal Care,7,629.63,2024-01-29,Delivered
ZPT100954,CUST2589,Sunita Rawat,Bournvita 500g,Beverages,5,401.32,2023-05-28,Delivered
ZPT100955,CUST4854,Rahul Joshi,Maggi Noodles 70g,Instant Food,9,212.92,2023-01-10,Processing
ZPT100956,CUST2229,Anjali Menon,Harpic Toilet Cleaner 500ml,Cleaning,8,766.32,2023-12-04,Pending
ZPT100957,CUST3002,Amit Sharma,Sprite 750ml,Cold Drinks,5,71.44,2023-12-13,Delivered
ZPT100958,CUST1621,Nikhil Chopra,Dettol Soap 75g,Personal Care,8,691.09,2023-07-06,Returned
ZPT100959,CUST2566,Sunita Rawat,Fortune Sunflower Oil 1L,Oils,9,935.66,2023-09-25,Delivered
ZPT100960,CUST4321,Sanjay Das,Too Yumm Multigrain 60g,Snacks,6,119.81,2024-01-02,Processing
ZPT100961,CUST1743,Arjun Patel,Sunfeast Dark Fantasy 75g,Biscuits,1,905.0,2024-12-28,Delivered
ZPT100962,CUST1575,Tarun Banerjee,Ariel Washing Powder 500g,Cleaning,10,527.8,2024-05-18,Pending
ZPT100963,CUST1806,Shreya Agarwal,Parle-G Biscuits 100g,Biscuits,7,383.07,2024-11-28,Delivered
ZPT100964,CUST1119,Shreya Agarwal,Red Bull 250ml,Energy Drinks,6,572.75,2024-03-06,Returned
ZPT100965,CUST2758,Pranav Jain,Too Yumm Multigrain 60g,Snacks,4,43.18,2024-11-30,Processing
ZPT100966,CUST2653,Aditi Choudhary,Ariel Washing Powder 500g,Cleaning,2,353.49,2024-12-25,Delivered
ZPT100967,CUST1890,Meera Thomas,Parle-G Biscuits 100g,Biscuits,8,603.62,2023-04-03,Delivered
ZPT100968,CUST4760,Lakshmi Bose,MTR Poha 500g,Breakfast,4,17.75,2023-11-20,Returned
ZPT100969,CUST2814,Aditi Choudhary,Vim Dishwash Bar 200g,Cleaning,8,356.32,2023-03-23,Pending
ZPT100970,CUST2045,Rajesh Sinha,Coca-Cola 1.25L,Cold Drinks,6,150.34,2024-01-14,Cancelled
ZPT100971,CUST4474,Gaurav Kapoor,Epigamia Greek Yogurt 90g,Dairy,9,546.34,2024-06-23,Delivered
ZPT100972,CUST3682,Anita Dubey,Paper Boat Aam Panna 250ml,Juices,7,772.58,2024-03-22,Delivered
ZPT100973,CUST2879,Mohit Bhatt,Aashirvaad Atta 5kg,Staples,9,437.65,2023-08-02,Delivered
ZPT100974,CUST3110,Ananya Singh,Coca-Cola 1.25L,Cold Drinks,9,141.72,2023-05-23,Delivered
